KorhazRovid;Korhaz;SzakmaKod;SzakmaMegnev;OsszesAgy;MukodoIAgy;MukodoIIAgy;TartoSzuneteloAgy;Kiesett6HonapnalHosszabb;Kiesett6HonapnalRovidebb;TeljesithetoApolasiNapSzam;ElbocsatottBetegSzam;EltavozottBetegSzam;MasOsztalyBetegSzam;MeghaltBetegSzam;EgynaposEsetSzam;TeljesitettApolasiNapSzam;ApolasAtlTartam;Agykihasznalas;Halalozas;Ev;OsszesAtlagAgy;MukodoAtlagAgy
0901;Megyei Kenézy Gyula Kórház, Debrecen;12;Onkológia, onkoradiológia;40;40;40;0;0;0;14640;1145;977;159;9;0;10291;8,99;70,29;0,79;2000;;
0901;Megyei Kenézy Gyula Kórház, Debrecen;14;Reumatológia;50;50;50;0;0;0;18300;1341;1328;13;0;0;15446;11,52;84,4;0;2000;;
0901;Megyei Kenézy Gyula Kórház, Debrecen;15;Intenzív betegellátó;52;52;52;0;0;0;19032;2628;439;1985;204;69;11281;4,29;59,27;7,76;2000;;
0901;Megyei Kenézy Gyula Kórház, Debrecen;16;Fertőző betegellátó;50;50;50;0;0;0;18300;1419;1338;72;9;3;10072;7,1;55,04;0,63;2000;;
0901;Megyei Kenézy Gyula Kórház, Debrecen;17;Felvételi osztály;16;16;16;0;0;0;5856;2399;1380;962;57;149;4645;1,94;79,32;2,38;2000;;
0902;Területi Kórház, Berettyóújfalu;1;Belgyógyászat;115;115;115;0;0;0;42090;4232;3606;423;203;62;35468;8,38;84,27;4,8;2000;;
0902;Területi Kórház, Berettyóújfalu;2;Sebészet;53;53;53;0;0;0;19398;2070;1880;118;72;10;14089;6,81;72,63;3,48;2000;;
0902;Területi Kórház, Berettyóújfalu;3;Traumatológia;34;34;34;0;0;0;12444;1225;1165;49;11;14;7995;6,53;64,25;0,9;2000;;
0902;Területi Kórház, Berettyóújfalu;4;Szülészet-nőgyógyászat;55;55;55;0;0;0;20130;2056;2029;26;1;19;9953;4,84;49,44;0,05;2000;;
0902;Területi Kórház, Berettyóújfalu;5;Csecsemő- és gyermekgyógyászat;74;74;74;0;0;0;27084;3320;3297;23;0;5;17236;5,19;63,64;0;2000;;
0902;Területi Kórház, Berettyóújfalu;6;Fül-orr-gégészet;25;25;25;0;0;0;9150;1173;1160;10;3;1;6466;5,51;70,67;0,26;2000;;
0902;Területi Kórház, Berettyóújfalu;7;Szemészet;23;23;23;0;0;0;8418;971;966;5;0;1;5819;5,99;69,13;0;2000;;
0902;Területi Kórház, Berettyóújfalu;9;Ideggyógyászat;46;46;46;0;0;0;16836;1505;1382;67;56;18;13592;9,03;80,73;3,72;2000;;
0902;Területi Kórház, Berettyóújfalu;11;Urológia;25;25;25;0;0;0;9150;1020;989;27;4;1;7378;7,23;80,63;0,39;2000;;
0902;Területi Kórház, Berettyóújfalu;15;Intenzív betegellátó;6;6;6;0;0;0;2196;141;33;76;32;5;929;6,59;42,3;22,7;2000;;
0941;Debreceni Egyetem Orvos- és Egészségtudományi Centrum;1;Belgyógyászat;501;501;501;0;0;0;179726;25310;23027;1879;404;194;151301;5,98;84,18;1,6;2000;;
0941;Debreceni Egyetem Orvos- és Egészségtudományi Centrum;2;Sebészet;314;314;278;0;0;6824;121022;17791;14241;3440;110;1411;87595;4,92;72,38;0,62;2000;;
0941;Debreceni Egyetem Orvos- és Egészségtudományi Centrum;3;Traumatológia;52;52;52;0;0;0;19032;1886;1848;32;6;3;10892;5,78;57,23;0,32;2000;;
0941;Debreceni Egyetem Orvos- és Egészségtudományi Centrum;4;Szülészet-nőgyógyászat;151;151;151;0;0;0;45984;5871;5047;824;0;1321;26891;4,58;58,48;0;2000;;
0941;Debreceni Egyetem Orvos- és Egészségtudományi Centrum;5;Csecsemő- és gyermekgyógyászat;111;111;111;0;0;620;44010;4219;3664;506;49;23;32200;7,63;73,17;1,16;2000;;
0941;Debreceni Egyetem Orvos- és Egészségtudományi Centrum;6;Fül-orr-gégészet;64;64;64;0;0;0;23424;3507;3481;20;6;4;14066;4,01;60,05;0,17;2000;;
0941;Debreceni Egyetem Orvos- és Egészségtudományi Centrum;7;Szemészet;80;80;80;0;0;0;29280;3859;3840;18;1;0;22776;5,9;77,79;0,03;2000;;
0941;Debreceni Egyetem Orvos- és Egészségtudományi Centrum;8;Bőr- és nemibeteg;58;58;58;0;0;0;21228;2756;2663;89;4;1;17983;6,53;84,71;0,15;2000;;
0941;Debreceni Egyetem Orvos- és Egészségtudományi Centrum;9;Ideggyógyászat;55;55;55;0;0;0;20130;1747;1532;161;54;13;16982;9,72;84,36;3,09;2000;;
0941;Debreceni Egyetem Orvos- és Egészségtudományi Centrum;10;Ortopédia;49;49;49;0;0;384;17186;2211;2108;103;0;20;15239;6,89;88,67;0;2000;;
0941;Debreceni Egyetem Orvos- és Egészségtudományi Centrum;11;Urológia;52;52;45;0;0;427;18605;3225;2809;403;13;108;13377;4,15;71,9;0,4;2000;;
0941;Debreceni Egyetem Orvos- és Egészségtudományi Centrum;12;Onkológia, onkoradiológia;101;101;101;0;0;0;33144;2649;2322;262;65;34;16394;6,19;49,46;2,45;2000;;
0941;Debreceni Egyetem Orvos- és Egészségtudományi Centrum;13;Fog- és szájsebészet;20;20;20;0;0;0;7320;1068;1048;11;9;3;4691;4,39;64,08;0,84;2000;;
0941;Debreceni Egyetem Orvos- és Egészségtudományi Centrum;15;Intenzív betegellátó;125;125;125;0;0;0;44476;9578;975;7962;641;253;32256;3,37;72,52;6,69;2000;;
0941;Debreceni Egyetem Orvos- és Egészségtudományi Centrum;16;Fertőző betegellátó;30;30;30;0;0;0;10980;1519;1465;51;3;1;7223;4,76;65,78;0,2;2000;;
1001;Megyei Markoth Ferenc Kórház, Eger;1;Belgyógyászat;259;259;259;0;0;0;94794;10102;8467;963;672;93;79608;7,88;83,98;6,65;2000;;
1001;Megyei Markoth Ferenc Kórház, Eger;2;Sebészet;120;120;120;0;0;0;43920;3770;3440;209;121;30;29944;7,94;68,18;3,21;2000;;
1001;Megyei Markoth Ferenc Kórház, Eger;3;Traumatológia;70;70;70;0;0;0;25620;2985;2826;119;40;5;20070;6,72;78,34;1,34;2000;;
1001;Megyei Markoth Ferenc Kórház, Eger;4;Szülészet-nőgyógyászat;124;124;124;0;0;0;45384;5131;5103;20;8;97;24693;4,81;54,41;0,16;2000;;
1001;Megyei Markoth Ferenc Kórház, Eger;5;Csecsemő- és gyermekgyógyászat;90;90;90;0;0;0;32940;2351;2319;21;11;5;15391;6,55;46,72;0,47;2000;;
1001;Megyei Markoth Ferenc Kórház, Eger;6;Fül-orr-gégészet;36;36;36;0;0;470;12706;1551;1513;22;16;3;8013;5,17;63,06;1,03;2000;;
1001;Megyei Markoth Ferenc Kórház, Eger;7;Szemészet;20;20;20;0;0;0;7320;881;876;5;0;0;4994;5,67;68,22;0;2000;;
1001;Megyei Markoth Ferenc Kórház, Eger;8;Bőr- és nemibeteg;25;25;25;0;0;0;9150;539;519;19;1;0;6583;12,21;71,95;0,19;2000;;
1001;Megyei Markoth Ferenc Kórház, Eger;9;Ideggyógyászat;40;40;40;0;0;0;14640;1290;1222;60;8;1;10722;8,31;73,24;0,62;2000;;
1001;Megyei Markoth Ferenc Kórház, Eger;10;Ortopédia;35;35;35;0;0;0;12810;1449;1424;25;0;0;10796;7,45;84,28;0;2000;;
1001;Megyei Markoth Ferenc Kórház, Eger;11;Urológia;55;55;55;0;0;0;20130;1510;1461;29;20;2;10875;7,2;54,02;1,32;2000;;
1001;Megyei Markoth Ferenc Kórház, Eger;12;Onkológia, onkoradiológia;35;30;30;5;1830;0;10980;1159;1119;15;25;2;8617;7,43;78,48;2,16;2000;;
1001;Megyei Markoth Ferenc Kórház, Eger;13;Fog- és szájsebészet;5;5;0;0;0;915;915;105;103;0;2;1;367;3,5;40,11;1,9;2000;;
1001;Megyei Markoth Ferenc Kórház, Eger;14;Reumatológia;48;48;48;0;0;0;17568;1458;1435;23;0;0;17290;11,86;98,42;0;2000;;
1001;Megyei Markoth Ferenc Kórház, Eger;15;Intenzív betegellátó;14;14;14;0;0;0;5124;345;55;188;102;9;2320;6,72;45,28;29,57;2000;;
1001;Megyei Markoth Ferenc Kórház, Eger;16;Fertőző betegellátó;52;52;52;0;0;0;19032;1164;1084;59;21;3;8855;7,61;46,53;1,8;2000;;
1002;Városi Bugát Pál Kórház, Gyöngyös;1;Belgyógyászat;133;133;133;0;0;0;48678;6557;5588;680;289;91;46783;7,13;96,11;4,41;2000;;
1002;Városi Bugát Pál Kórház, Gyöngyös;2;Sebészet;60;60;60;0;0;0;21960;2134;1950;144;40;7;15544;7,28;70,78;1,87;2000;;
1002;Városi Bugát Pál Kórház, Gyöngyös;4;Szülészet-nőgyógyászat;60;60;60;0;0;0;21960;3396;3367;29;0;46;17967;5,29;81,82;0;2000;;
1002;Városi Bugát Pál Kórház, Gyöngyös;5;Csecsemő- és gyermekgyógyászat;30;30;30;0;0;0;10980;950;947;3;0;2;6388;6,72;58,18;0;2000;;
1002;Városi Bugát Pál Kórház, Gyöngyös;6;Fül-orr-gégészet;20;20;20;0;0;0;7320;1483;1460;16;7;3;5586;3,77;76,31;0,47;2000;;
1002;Városi Bugát Pál Kórház, Gyöngyös;7;Szemészet;20;20;20;0;0;0;7320;1144;1131;13;0;0;4990;4,36;68,17;0;2000;;
1002;Városi Bugát Pál Kórház, Gyöngyös;9;Ideggyógyászat;30;10;10;20;7320;0;3660;253;223;26;4;2;1691;6,68;46,2;1,58;2000;;
1002;Városi Bugát Pál Kórház, Gyöngyös;15;Intenzív betegellátó;8;8;8;0;0;0;2928;259;47;142;70;29;1405;5,42;47,98;27,03;2000;;
1003;Városi Albert Schweitzer Kórház, Hatvan;1;Belgyógyászat;83;83;83;0;0;0;30378;3338;2686;388;264;53;27346;8,19;90,02;7,91;2000;;
1003;Városi Albert Schweitzer Kórház, Hatvan;2;Sebészet;63;63;63;0;0;0;23058;1894;1784;81;29;11;15670;8,27;67,96;1,53;2000;;
1003;Városi Albert Schweitzer Kórház, Hatvan;3;Traumatológia;65;65;65;0;0;0;23790;2285;2160;92;33;22;15693;6,87;65,96;1,44;2000;;
1003;Városi Albert Schweitzer Kórház, Hatvan;4;Szülészet-nőgyógyászat;42;42;42;0;0;0;15372;2198;2185;12;1;2;10057;4,58;65,42;0,05;2000;;
1003;Városi Albert Schweitzer Kórház, Hatvan;5;Csecsemő- és gyermekgyógyászat;45;45;45;0;0;0;16470;1215;1213;2;0;0;6834;5,62;41,49;0;2000;;
1003;Városi Albert Schweitzer Kórház, Hatvan;7;Szemészet;20;20;20;0;0;0;7320;790;777;13;0;0;5062;6,41;69,15;0;2000;;
1003;Városi Albert Schweitzer Kórház, Hatvan;8;Bőr- és nemibeteg;20;20;20;0;0;0;7320;597;559;38;0;1;5806;9,73;79,32;0;2000;;
1003;Városi Albert Schweitzer Kórház, Hatvan;9;Ideggyógyászat;30;30;30;0;0;0;10980;893;835;46;12;1;7469;8,36;68,02;1,34;2000;;
1003;Városi Albert Schweitzer Kórház, Hatvan;15;Intenzív betegellátó;8;8;8;0;0;0;2928;305;77;158;70;15;1478;4,85;50,48;22,95;2000;;
1101;Megyei Szent Borbála Kórház,Tatabánya;1;Belgyógyászat;177;177;125;0;0;1796;62986;5404;4324;725;355;85;48916;9,05;77,66;6,57;2000;;
1101;Megyei Szent Borbála Kórház,Tatabánya;2;Sebészet;104;104;104;0;0;0;38064;3638;3179;378;81;56;23855;6,56;62,67;2,23;2000;;
1101;Megyei Szent Borbála Kórház,Tatabánya;3;Traumatológia;80;80;80;0;0;0;29280;2594;2475;108;11;22;17302;6,67;59,09;0,42;2000;;
1101;Megyei Szent Borbála Kórház,Tatabánya;4;Szülészet-nőgyógyászat;90;70;70;20;7320;0;25620;4034;4007;24;3;7;17904;4,44;69,88;0,07;2000;;
1101;Megyei Szent Borbála Kórház,Tatabánya;5;Csecsemő- és gyermekgyógyászat;73;73;73;0;0;0;26718;2873;2841;17;15;19;15506;5,4;58,04;0,52;2000;;
1101;Megyei Szent Borbála Kórház,Tatabánya;6;Fül-orr-gégészet;30;30;30;0;0;0;10980;1993;1966;22;5;7;9520;4,78;86,7;0,25;2000;;
1101;Megyei Szent Borbála Kórház,Tatabánya;7;Szemészet;24;24;24;0;0;0;8784;2259;2236;23;0;2;6576;2,91;74,86;0;2000;;
1101;Megyei Szent Borbála Kórház,Tatabánya;8;Bőr- és nemibeteg;13;13;6;0;0;464;4840;321;290;24;7;0;3729;11,62;77,05;2,18;2000;;
1101;Megyei Szent Borbála Kórház,Tatabánya;9;Ideggyógyászat;70;70;70;0;0;0;25620;2068;1686;114;268;28;17004;8,22;66,37;12,96;2000;;
1101;Megyei Szent Borbála Kórház,Tatabánya;11;Urológia;25;25;25;0;0;0;9150;1191;1147;36;8;4;6622;5,56;72,37;0,67;2000;;
1101;Megyei Szent Borbála Kórház,Tatabánya;12;Onkológia, onkoradiológia;25;25;10;0;0;1725;7425;759;644;43;72;4;5648;7,44;76,07;9,49;2000;;
1101;Megyei Szent Borbála Kórház,Tatabánya;15;Intenzív betegellátó;12;12;12;0;0;0;4392;500;25;322;153;27;2392;4,78;54,46;30,6;2000;;
1101;Megyei Szent Borbála Kórház,Tatabánya;16;Fertőző betegellátó;0;0;0;0;0;2684;3686;309;289;17;3;2;2362;7,64;64,08;0,97;2000;;
0109;Fővárosi Szent István KH-RI;1;Belgyógyászat;305;305;305;0;0;0;111630;9154;7786;718;650;90;87164;9,52;78,08;7,1;2000;;
0109;Fővárosi Szent István KH-RI;2;Sebészet;83;83;83;0;0;0;30378;2650;2382;138;130;11;22302;8,42;73,41;4,91;2000;;
0109;Fővárosi Szent István KH-RI;3;Traumatológia;151;151;151;0;0;0;55266;5522;5187;227;108;14;38919;7,05;70,42;1,96;2000;;
0109;Fővárosi Szent István KH-RI;4;Szülészet-nőgyógyászat;80;80;80;0;0;0;29280;7984;7911;45;28;1439;27713;3,47;94,65;0,35;2000;;
0109;Fővárosi Szent István KH-RI;6;Fül-orr-gégészet;20;20;20;0;0;0;7320;1061;1043;14;4;0;5798;5,46;79,21;0,38;2000;;
0109;Fővárosi Szent István KH-RI;7;Szemészet;22;22;22;0;0;0;8052;972;957;15;0;0;5448;5,6;67,66;0;2000;;
0109;Fővárosi Szent István KH-RI;8;Bőr- és nemibeteg;60;60;60;0;0;0;21960;1931;1819;106;6;0;16245;8,41;73,98;0,31;2000;;
0109;Fővárosi Szent István KH-RI;9;Ideggyógyászat;100;100;100;0;0;0;36600;2598;1947;567;84;7;26106;10,05;71,33;3,23;2000;;
0109;Fővárosi Szent István KH-RI;11;Urológia;30;30;30;0;0;0;10980;1239;1201;30;8;1;6463;5,22;58,86;0,65;2000;;
0109;Fővárosi Szent István KH-RI;13;Fog- és szájsebészet;16;16;16;0;0;0;5856;632;626;4;2;0;4343;6,87;74,16;0,32;2000;;
0109;Fővárosi Szent István KH-RI;15;Intenzív betegellátó;6;6;6;0;0;0;2196;141;19;70;52;8;854;6,06;38,89;36,88;2000;;
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;1;Belgyógyászat;110;110;110;0;0;0;40260;4707;4184;280;243;44;36367;7,73;90,33;5,16;2000;;
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;2;Sebészet;42;42;42;0;0;0;15372;1282;1135;116;31;23;9521;7,43;61,94;2,42;2000;;
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;3;Traumatológia;38;38;38;0;0;0;13908;1619;1540;70;9;7;10478;6,47;75,34;0,56;2000;;
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;4;Szülészet-nőgyógyászat;50;50;50;0;0;0;18300;3018;2994;17;7;5;13210;4,38;72,19;0,23;2000;;
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;5;Csecsemő- és gyermekgyógyászat;30;30;30;0;0;0;10980;1039;1036;3;0;1;4947;4,76;45,05;0;2000;;
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;6;Fül-orr-gégészet;22;22;22;0;0;0;8052;1113;1097;13;3;0;5213;4,68;64,74;0,27;2000;;
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;7;Szemészet;20;20;20;0;0;0;7320;787;770;17;0;0;3154;4,01;43,09;0;2000;;
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;8;Bőr- és nemibeteg;16;0;0;16;5856;0;0;0;0;0;0;0;0;;;0;2000;;
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;9;Ideggyógyászat;70;70;70;0;0;0;25620;2247;2071;94;82;5;19576;8,71;76,41;3,65;2000;;
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;11;Urológia;25;25;25;0;0;0;9150;752;718;27;7;2;5248;6,98;57,36;0,93;2000;;
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;12;Onkológia, onkoradiológia;20;0;0;20;7320;0;0;0;0;0;0;0;0;;;0;2000;;
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;14;Reumatológia;37;37;37;0;0;0;13542;1327;1308;17;2;0;13153;9,91;97,13;0,15;2000;;
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;15;Intenzív betegellátó;8;8;8;0;0;0;2928;337;44;210;83;23;1662;4,93;56,76;24,63;2000;;
1103;Városi Rehab. Szakkórház, Tata;1;Belgyógyászat;60;60;60;0;0;0;21960;1972;1569;300;103;40;16840;8,54;76,68;5,22;2000;;
1104;Selye János Kórház, Komárom;1;Belgyógyászat;42;42;42;0;0;0;15372;1616;1457;69;90;5;14735;9,12;95,86;5,57;2000;;
1104;Selye János Kórház, Komárom;2;Sebészet;42;42;42;0;0;0;15372;1324;1276;19;29;1;10428;7,88;67,84;2,19;2000;;
1104;Selye János Kórház, Komárom;4;Szülészet-nőgyógyászat;40;40;40;0;0;0;14640;1774;1765;9;0;0;9356;5,27;63,91;0;2000;;
1104;Selye János Kórház, Komárom;5;Csecsemő- és gyermekgyógyászat;30;30;30;0;0;0;10980;937;936;0;1;2;4286;4,57;39,03;0,11;2000;;
1106;Batthyány Kázmér Szakkórház, Kisbér;1;Belgyógyászat;40;40;40;0;0;0;14640;1445;1193;181;71;23;13007;9;88,85;4,91;2000;;
1201;Szent Lázár Megyei Kórház, Salgótarján;1;Belgyógyászat;123;92;92;31;11346;210;33462;4062;3513;293;256;79;30007;7,39;89,67;6,3;2000;;
1201;Szent Lázár Megyei Kórház, Salgótarján;2;Sebészet;58;37;37;21;7686;0;13542;1523;1327;156;40;21;9962;6,54;73,56;2,63;2000;;
1201;Szent Lázár Megyei Kórház, Salgótarján;3;Traumatológia;58;52;52;6;2196;0;19032;2003;1881;84;38;26;14408;7,19;75,7;1,9;2000;;
1201;Szent Lázár Megyei Kórház, Salgótarján;4;Szülészet-nőgyógyászat;77;60;54;17;6222;552;21408;3277;3264;13;0;816;15357;4,69;71,73;0;2000;;
1201;Szent Lázár Megyei Kórház, Salgótarján;5;Csecsemő- és gyermekgyógyászat;64;51;51;13;4758;0;18666;1998;1985;11;2;18;11659;5,84;62,46;0,1;2000;;
1201;Szent Lázár Megyei Kórház, Salgótarján;6;Fül-orr-gégészet;28;28;21;0;0;644;9604;1414;1400;9;5;4;5158;3,65;53,71;0,35;2000;;
1201;Szent Lázár Megyei Kórház, Salgótarján;7;Szemészet;25;25;17;0;0;736;8414;724;718;6;0;0;5430;7,5;64,54;0;2000;;
1201;Szent Lázár Megyei Kórház, Salgótarján;8;Bőr- és nemibeteg;14;14;14;0;0;0;5124;419;407;10;2;0;3342;7,98;65,22;0,48;2000;;
1201;Szent Lázár Megyei Kórház, Salgótarján;9;Ideggyógyászat;69;69;69;0;0;0;25254;2402;2181;109;112;12;18760;7,81;74,29;4,66;2000;;
1201;Szent Lázár Megyei Kórház, Salgótarján;10;Ortopédia;19;19;19;0;0;0;6954;774;705;69;0;0;6018;7,78;86,54;0;2000;;
1201;Szent Lázár Megyei Kórház, Salgótarján;11;Urológia;29;29;25;0;0;368;10246;1546;1510;31;5;0;8943;5,78;87,28;0,32;2000;;
1201;Szent Lázár Megyei Kórház, Salgótarján;12;Onkológia, onkoradiológia;15;10;10;5;1830;0;3660;253;191;11;51;0;1761;6,96;48,11;20,16;2000;;
1201;Szent Lázár Megyei Kórház, Salgótarján;14;Reumatológia;26;15;15;11;4026;0;5490;509;491;18;0;0;5349;10,51;97,43;0;2000;;
1201;Szent Lázár Megyei Kórház, Salgótarján;15;Intenzív betegellátó;14;12;10;2;732;184;4208;533;59;384;90;34;2038;3,82;48,43;16,89;2000;;
1202;Városi Dr. Kenessey Albert KH-RI, Balassagyarmat;1;Belgyógyászat;90;90;90;0;0;0;32940;3095;2769;148;178;19;25009;8,08;75,92;5,75;2000;;
1202;Városi Dr. Kenessey Albert KH-RI, Balassagyarmat;2;Sebészet;41;41;41;0;0;0;15006;1622;1454;131;37;7;10213;6,3;68,06;2,28;2000;;
1202;Városi Dr. Kenessey Albert KH-RI, Balassagyarmat;3;Traumatológia;18;18;18;0;0;0;6588;909;847;50;12;1;6093;6,7;92,49;1,32;2000;;
1202;Városi Dr. Kenessey Albert KH-RI, Balassagyarmat;4;Szülészet-nőgyógyászat;45;45;45;0;0;0;16470;1846;1836;7;3;2;10115;5,48;61,41;0,16;2000;;
1202;Városi Dr. Kenessey Albert KH-RI, Balassagyarmat;5;Csecsemő- és gyermekgyógyászat;30;30;30;0;0;0;10980;995;972;23;0;1;6014;6,04;54,77;0;2000;;
1202;Városi Dr. Kenessey Albert KH-RI, Balassagyarmat;6;Fül-orr-gégészet;18;18;18;0;0;0;6588;887;877;4;6;0;2650;2,99;40,22;0,68;2000;;
1202;Városi Dr. Kenessey Albert KH-RI, Balassagyarmat;7;Szemészet;20;20;20;0;0;0;7320;689;677;12;0;0;4061;5,89;55,48;0;2000;;
1202;Városi Dr. Kenessey Albert KH-RI, Balassagyarmat;8;Bőr- és nemibeteg;14;14;14;0;0;0;5124;351;339;12;0;0;3727;10,62;72,74;0;2000;;
1202;Városi Dr. Kenessey Albert KH-RI, Balassagyarmat;9;Ideggyógyászat;44;44;44;0;0;0;16104;1409;1246;93;70;1;11268;8;69,97;4,97;2000;;
1202;Városi Dr. Kenessey Albert KH-RI, Balassagyarmat;11;Urológia;16;16;16;0;0;0;5856;531;512;18;1;0;3246;6,11;55,43;0,19;2000;;
1202;Városi Dr. Kenessey Albert KH-RI, Balassagyarmat;15;Intenzív betegellátó;6;6;6;0;0;0;2196;162;20;115;27;4;780;4,81;35,52;16,67;2000;;
1202;Városi Dr. Kenessey Albert KH-RI, Balassagyarmat;16;Fertőző betegellátó;20;20;20;0;0;0;7320;655;633;19;3;2;3875;5,92;52,94;0,46;2000;;
0110;Fővárosi Schöpf-Merei Ágost Kórház és Anyavédelmi Központ;4;Szülészet-nőgyógyászat;90;90;90;0;0;0;32940;5606;5499;106;1;25;24500;4,37;74,38;0,02;2000;;
0110;Fővárosi Schöpf-Merei Ágost Kórház és Anyavédelmi Központ;5;Csecsemő- és gyermekgyógyászat;40;40;40;0;0;0;14640;990;792;168;30;23;10380;10,48;70,9;3,03;2000;;
1203;Margit Kórház, Pásztó;1;Belgyógyászat;42;42;42;0;0;0;15372;1931;1659;121;151;21;15098;7,82;98,22;7,82;2000;;
1203;Margit Kórház, Pásztó;2;Sebészet;30;30;30;0;0;0;10980;998;950;40;8;0;6399;6,41;58,28;0,8;2000;;
1203;Margit Kórház, Pásztó;4;Szülészet-nőgyógyászat;30;30;30;0;0;0;10980;1074;1072;2;0;2;6245;5,81;56,88;0;2000;;
1203;Margit Kórház, Pásztó;5;Csecsemő- és gyermekgyógyászat;23;23;23;0;0;0;8418;788;787;1;0;2;5321;6,75;63,21;0;2000;;
1301;Szent Rókus Kórház és Intézményei, Budapest;1;Belgyógyászat;262;244;244;18;6588;0;89304;7860;6880;619;361;82;69073;8,79;77,35;4,59;2000;;
1301;Szent Rókus Kórház és Intézményei, Budapest;2;Sebészet;80;80;74;0;0;330;28950;3630;3291;277;62;39;22879;6,3;79,03;1,71;2000;;
1301;Szent Rókus Kórház és Intézményei, Budapest;4;Szülészet-nőgyógyászat;80;80;80;0;0;950;28330;4699;4678;21;0;3;19801;4,21;69,89;0;2000;;
1301;Szent Rókus Kórház és Intézményei, Budapest;5;Csecsemő- és gyermekgyógyászat;54;54;54;0;0;0;19764;1065;1063;1;1;15;9036;8,48;45,72;0,09;2000;;
1301;Szent Rókus Kórház és Intézményei, Budapest;6;Fül-orr-gégészet;40;40;40;0;0;0;14640;1792;1754;20;18;3;10932;6,1;74,67;1;2000;;
1301;Szent Rókus Kórház és Intézményei, Budapest;7;Szemészet;53;53;53;0;0;0;19398;3416;3399;17;0;0;12439;3,64;64,13;0;2000;;
1301;Szent Rókus Kórház és Intézményei, Budapest;9;Ideggyógyászat;40;40;40;0;0;0;14640;1051;984;44;23;3;10218;9,72;69,8;2,19;2000;;
1301;Szent Rókus Kórház és Intézményei, Budapest;13;Fog- és szájsebészet;19;19;19;0;0;0;6954;593;565;19;9;3;4004;6,75;57,58;1,52;2000;;
1301;Szent Rókus Kórház és Intézményei, Budapest;15;Intenzív betegellátó;8;8;8;0;0;0;2928;433;66;228;139;28;2493;5,76;85,14;32,1;2000;;
1302;Városi Toldi Ferenc KH-RI, Cegléd;1;Belgyógyászat;153;145;145;8;2928;0;53070;5149;4353;350;446;83;41879;8,13;78,91;8,66;2000;;
1302;Városi Toldi Ferenc KH-RI, Cegléd;2;Sebészet;90;80;80;10;3660;0;29280;3007;2742;158;107;35;23243;7,73;79,38;3,56;2000;;
1302;Városi Toldi Ferenc KH-RI, Cegléd;3;Traumatológia;62;53;53;9;3294;0;19398;1887;1756;96;35;15;13530;7,17;69,75;1,85;2000;;
1302;Városi Toldi Ferenc KH-RI, Cegléd;4;Szülészet-nőgyógyászat;70;70;70;0;0;0;25620;3750;3729;17;4;30;16263;4,34;63,48;0,11;2000;;
1302;Városi Toldi Ferenc KH-RI, Cegléd;5;Csecsemő- és gyermekgyógyászat;62;62;62;0;0;0;22692;1854;1851;1;2;2;7943;4,28;35;0,11;2000;;
1302;Városi Toldi Ferenc KH-RI, Cegléd;6;Fül-orr-gégészet;15;15;15;0;0;0;5490;1028;989;27;12;6;3758;3,66;68,45;1,17;2000;;
1302;Városi Toldi Ferenc KH-RI, Cegléd;7;Szemészet;20;20;20;0;0;0;7320;911;903;7;1;1;4027;4,42;55,01;0,11;2000;;
1302;Városi Toldi Ferenc KH-RI, Cegléd;9;Ideggyógyászat;54;42;42;12;4392;0;15372;1252;1149;58;45;3;12674;10,12;82,45;3,59;2000;;
1302;Városi Toldi Ferenc KH-RI, Cegléd;15;Intenzív betegellátó;8;8;8;0;0;0;2928;323;28;202;93;33;1621;5,02;55,36;28,79;2000;;
1303;Városi Kórház-Rendelőintézet, Nagykőrös;1;Belgyógyászat;55;55;55;0;0;0;20130;1736;1486;114;136;14;16315;9,4;81,05;7,83;2000;;
1304;Városi Jávorszky Ödön Kórház, Vác;1;Belgyógyászat;134;134;134;0;0;0;49044;5655;5047;301;307;63;42466;7,51;86,59;5,43;2000;;
1304;Városi Jávorszky Ödön Kórház, Vác;2;Sebészet;60;60;60;0;0;0;21960;2080;1895;133;52;22;12584;6,05;57,3;2,5;2000;;
1304;Városi Jávorszky Ödön Kórház, Vác;3;Traumatológia;70;70;70;0;0;0;25620;2463;2303;147;13;13;14460;5,87;56,44;0,53;2000;;
1304;Városi Jávorszky Ödön Kórház, Vác;4;Szülészet-nőgyógyászat;70;70;70;0;0;0;25620;2713;2695;16;2;17;12067;4,45;47,1;0,07;2000;;
