V2;V1;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;file
1804;Dr. Batthyány Strattmann László Kórház, Körmend;90;Mátrix intézet;0;0;0;0;0;0;7;1;1;5;0;0;228;32,57;;71,43;201
1804;Dr. Batthyány Strattmann László Kórház, Körmend;"";Aktív betegell. oszt. együtt;100;100;100;0;100;100;3940;3637;178;125;33;36500;27918;7,09;76,49;3,17;201
1805;Kemenesaljai Egyesített Kórház, Celldömölk;90;Mátrix intézet;84;84;84;0;84;77;3615;3411;112;92;18;28116;26453;7,32;94,09;2,54;202
1805;Kemenesaljai Egyesített Kórház, Celldömölk;;Aktív betegell. oszt. együtt;84;84;84;0;84;77;3615;3411;112;92;18;28116;26453;7,32;94,09;2,54;202
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;01;Belgyógyászat;156;156;156;0;156;156;6144;5297;394;453;2;56940;49686;8,09;87,26;7,37;206
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;02;Sebészet;82;82;82;0;82;82;3250;3005;200;45;38;29930;23046;7,09;77;1,38;206
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;03;Traumatológia;67;58;58;9;67;59,7;2302;2171;84;47;0;21802;18329;7,96;84,07;2,04;206
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;04;Szülészet-nőgyógyászat;80;80;80;0;80;80;4466;4392;73;1;169;29200;22675;5,08;77,65;0,02;206
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;05;Csecs.- és gyermekgyógy.;70;70;70;0;70;70;4077;3781;284;12;0;25550;20787;5,1;81,36;0,29;206
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;06;Fül-orr-gégészet;30;30;30;0;30;30;2024;2000;16;8;0;10950;7248;3,58;66,19;0,4;206
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;07;Szemészet;22;22;22;0;22;22;1418;1412;6;0;0;8030;4810;3,39;59,9;0;206
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;08;Bőr- és nemibeteg;25;25;25;0;25;25;570;542;27;1;0;9125;7555;13,25;82,79;0,18;206
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;09;Ideggyógyászat;68;45;45;23;68;45;1667;1533;53;81;0;16425;12235;7,34;74,49;4,86;206
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;10;Ortopédia;20;16;16;4;20;17,4;432;397;34;1;0;6340;4914;11,38;77,51;0,23;206
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;11;Urológia;42;42;42;0;42;42;2287;2217;58;12;0;15330;11911;5,21;77,7;0,52;206
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;12;Onkológia, onkoradiológia;30;30;30;0;30;30;1425;1412;3;10;0;10950;7653;5,37;69,89;0,7;206
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;13;Fog- és szájsebészet;6;6;6;0;6;6;185;168;16;1;0;2190;827;4,47;37,76;0,54;206
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;14;Reumatológia;30;30;30;0;30;28,3;784;617;167;0;0;10320;9505;12,12;92,1;0;206
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;15;Intenzív betegellátó;14;14;14;0;14;14;738;210;429;99;0;5110;3270;4,43;63,99;13,41;206
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;17;Felvételi osztály;12;12;12;0;12;12;956;956;0;0;0;4380;957;1;21,85;0;206
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;"";Aktív betegell. oszt. együtt;754;718;718;36;754;719,4;32725;30110;1844;771;209;262572;205408;6,28;78,23;2,36;206
1903;Gróf Eszterházy Kórház-Szakambulancia, Pápa;01;Belgyógyászat;80;80;80;0;80;80;3554;3107;120;327;1;29200;31036;8,73;106,3;9,2;207
1903;Gróf Eszterházy Kórház-Szakambulancia, Pápa;02;Sebészet;40;40;40;0;40;40;1714;1618;61;35;2;14600;12246;7,14;83,88;2,04;207
1903;Gróf Eszterházy Kórház-Szakambulancia, Pápa;04;Szülészet-nőgyógyászat;30;30;30;0;30;30;1410;1402;5;3;7;10950;8371;5,94;76,45;0,21;207
1903;Gróf Eszterházy Kórház-Szakambulancia, Pápa;05;Csecs.- és gyermekgyógy.;20;20;20;0;20;20;945;945;0;0;0;7300;4489;4,75;61,49;0;207
1903;Gróf Eszterházy Kórház-Szakambulancia, Pápa;06;Fül-orr-gégészet;20;20;20;0;20;20;781;771;4;6;0;7300;5607;7,18;76,81;0,77;207
1903;Gróf Eszterházy Kórház-Szakambulancia, Pápa;07;Szemészet;20;20;20;0;20;20;957;956;1;0;0;7300;5575;5,83;76,37;0;207
1903;Gróf Eszterházy Kórház-Szakambulancia, Pápa;11;Urológia;25;25;25;0;25;25;1038;1000;33;5;0;9125;8823;8,5;96,69;0,48;207
1903;Gróf Eszterházy Kórház-Szakambulancia, Pápa;"";Aktív betegell. oszt. együtt;235;235;235;0;235;235;10399;9799;224;376;10;85775;76147;7,32;88,78;3,62;207
1904;Városi KH-RI, Várpalota;90;Mátrix intézet;76;76;76;0;76;76;5640;5306;159;175;3;27740;30357;5,38;109,4;3,1;208
1904;Városi KH-RI, Várpalota;;Aktív betegell. oszt. együtt;76;76;76;0;76;76;5640;5306;159;175;3;27740;30357;5,38;109,4;3,1;208
1907;Városi KH-RI, Sümeg;18;Elmegyógyászat;80;80;80;0;80;80;1839;1200;619;20;0;29200;30168;16,4;103,3;1,09;209
1907;Városi KH-RI, Sümeg;;Aktív betegell. oszt. együtt;80;80;80;0;80;80;1839;1200;619;20;0;29200;30168;16,4;103,3;1,09;209
0118;Fővárosi Uzsoki Utcai KH-RI;01;Belgyógyászat;194;194;194;0;194;194;5718;4674;734;310;1;70810;57711;10,09;81,5;5,42;21
0118;Fővárosi Uzsoki Utcai KH-RI;02;Sebészet;64;64;64;0;64;64;2668;2305;325;38;0;23360;17733;6,65;75,91;1,42;21
0118;Fővárosi Uzsoki Utcai KH-RI;04;Szülészet-nőgyógyászat;40;40;40;0;40;40;2512;2497;15;0;2;14600;9545;3,8;65,38;0;21
0118;Fővárosi Uzsoki Utcai KH-RI;06;Fül-orr-gégészet;40;40;40;0;40;40;1679;1595;55;29;1;14600;10645;6,34;72,91;1,73;21
0118;Fővárosi Uzsoki Utcai KH-RI;07;Szemészet;25;25;25;0;25;25;1927;1910;17;0;0;9125;6779;3,52;74,29;0;21
0118;Fővárosi Uzsoki Utcai KH-RI;09;Ideggyógyászat;40;40;40;0;40;40;1763;1513;214;36;0;14600;12160;6,9;83,29;2,04;21
0118;Fővárosi Uzsoki Utcai KH-RI;10;Ortopédia;80;80;80;0;80;80;4508;3970;526;12;8;29200;18429;4,09;63,11;0,27;21
0118;Fővárosi Uzsoki Utcai KH-RI;11;Urológia;32;32;32;0;32;32;1497;1426;63;8;1;11680;8679;5,8;74,31;0,53;21
0118;Fővárosi Uzsoki Utcai KH-RI;12;Onkológia, onkoradiológia;106;106;106;0;106;106;2164;2112;28;24;0;38690;29327;13,55;75,8;1,11;21
0118;Fővárosi Uzsoki Utcai KH-RI;15;Intenzív betegellátó;13;13;13;0;13;13;541;85;339;117;0;4745;2167;4,01;45,67;21,63;21
0118;Fővárosi Uzsoki Utcai KH-RI;19;Tüdőgyógyászat;40;40;40;0;40;40;1092;955;83;54;0;14600;12034;11,02;82,42;4,95;21
0118;Fővárosi Uzsoki Utcai KH-RI;"";Aktív betegell. oszt. együtt;674;674;674;0;674;674;26069;23042;2399;628;13;246010;185209;7,1;75,29;2,41;21
1908;Városi Erzsébet Kórház-Rendelőintézet, Zirc;01;Belgyógyászat;0;0;0;0;23,9;23,9;833;671;107;55;0;8736;7274;8,73;83,26;6,6;210
1908;Városi Erzsébet Kórház-Rendelőintézet, Zirc;02;Sebészet;0;0;0;0;25,4;25,4;832;730;83;19;0;9282;6244;7,5;67,27;2,28;210
1908;Városi Erzsébet Kórház-Rendelőintézet, Zirc;04;Szülészet-nőgyógyászat;0;0;0;0;10,5;10,5;511;509;2;0;0;3822;2445;4,78;63,97;0;210
1908;Városi Erzsébet Kórház-Rendelőintézet, Zirc;90;Mátrix intézet;80;80;80;0;20,2;20,2;661;573;62;26;0;7360;5390;8,15;73,23;3,93;210
1908;Városi Erzsébet Kórház-Rendelőintézet, Zirc;"";Aktív betegell. oszt. együtt;80;80;80;0;80;80;2837;2483;254;100;0;29200;21353;7,53;73,13;3,52;210
1909;Városi Kórház-Rendelőintézet, Tapolca;01;Belgyógyászat;74;74;74;0;74;74;2576;2365;32;179;0;27010;21223;8,24;78,57;6,95;211
1909;Városi Kórház-Rendelőintézet, Tapolca;02;Sebészet;64;64;64;0;64;64;2489;2411;25;53;1;23360;16248;6,53;69,55;2,13;211
1909;Városi Kórház-Rendelőintézet, Tapolca;04;Szülészet-nőgyógyászat;30;30;30;0;30;30;1551;1543;8;0;353;10950;6695;4,32;61,14;0;211
1909;Városi Kórház-Rendelőintézet, Tapolca;"";Aktív betegell. oszt. együtt;168;168;168;0;168;168;6616;6319;65;232;354;61320;44166;6,68;72,03;3,51;211
1911;Veszprém Megyei Önkormányzat Tüdőgyógyintézete, Farkasgyepű;19;Tüdőgyógyászat;127;127;127;0;127;127;2834;2687;33;114;0;46355;36510;12,88;78,76;4,02;213
1911;Veszprém Megyei Önkormányzat Tüdőgyógyintézete, Farkasgyepű;;Aktív betegell. oszt. együtt;127;127;127;0;127;127;2834;2687;33;114;0;46355;36510;12,88;78,76;4,02;213
1912;Városi Magyar Imre Kórház, Ajka;01;Belgyógyászat;0;0;0;0;19,8;19,8;685;532;109;44;0;7240;6759;9,87;93,36;6,42;214
1912;Városi Magyar Imre Kórház, Ajka;02;Sebészet;38;38;38;0;38;38;1373;1229;123;21;0;13870;8396;6,12;60,53;1,53;214
1912;Városi Magyar Imre Kórház, Ajka;03;Traumatológia;62;62;62;0;62;62;2247;2100;136;11;0;22630;16495;7,34;72,89;0,49;214
1912;Városi Magyar Imre Kórház, Ajka;04;Szülészet-nőgyógyászat;30;30;30;0;30;30;2100;2090;10;0;392;10950;9571;4,56;87,41;0;214
1912;Városi Magyar Imre Kórház, Ajka;05;Csecs.- és gyermekgyógy.;25;25;25;0;25;25;1698;1697;0;1;0;9125;7110;4,19;77,92;0,06;214
1912;Városi Magyar Imre Kórház, Ajka;06;Fül-orr-gégészet;15;15;15;0;15;15;301;296;3;2;0;5475;1814;6,03;33,13;0,66;214
1912;Városi Magyar Imre Kórház, Ajka;07;Szemészet;20;20;20;0;20;20;902;900;2;0;2;7300;4016;4,45;55,01;0;214
1912;Városi Magyar Imre Kórház, Ajka;09;Ideggyógyászat;0;0;0;0;14,9;14,9;483;421;49;13;0;5430;4720;9,77;86,92;2,69;214
1912;Városi Magyar Imre Kórház, Ajka;15;Intenzív betegellátó;5;5;5;0;5;5;222;47;119;56;0;1825;1341;6,04;73,48;25,23;214
1912;Városi Magyar Imre Kórház, Ajka;16;Fertőző betegellátó;39;39;39;0;39;39;1290;1112;138;40;0;14235;11494;8,91;80,74;3,1;214
1912;Városi Magyar Imre Kórház, Ajka;91;Belgyógyászati típusú mátrix;130;130;130;0;95,3;95,3;3007;2563;274;170;2;34780;29277;9,74;84,18;5,65;214
1912;Városi Magyar Imre Kórház, Ajka;"";Aktív betegell. oszt. együtt;364;364;364;0;364;364;14308;12987;963;358;396;132860;100993;7,06;76,01;2,5;214
1968;Állami Szívkórház, Balatonfüred;01;Belgyógyászat;36;36;36;0;36;36;1306;1241;46;19;2;13140;9069;6,94;69,02;1,45;216
1968;Állami Szívkórház, Balatonfüred;"";Aktív betegell. oszt. együtt;36;36;36;0;36;36;1306;1241;46;19;2;13140;9069;6,94;69,02;1,45;216
0119;Fővárosi Nyírő Gyula KH-RI;01;Belgyógyászat;154;154;154;0;154;154;5046;4263;441;342;0;56210;48962;9,7;87,11;6,78;22
0119;Fővárosi Nyírő Gyula KH-RI;02;Sebészet;35;35;35;0;35;35;1218;1096;95;27;0;12775;8402;6,9;65,77;2,22;22
0119;Fővárosi Nyírő Gyula KH-RI;04;Szülészet-nőgyógyászat;50;50;50;0;50;50;2965;2952;13;0;1088;18250;12059;4,07;66,08;0;22
0119;Fővárosi Nyírő Gyula KH-RI;09;Ideggyógyászat;35;35;35;0;35;35;994;927;48;19;0;12775;10927;10,99;85,53;1,91;22
0119;Fővárosi Nyírő Gyula KH-RI;15;Intenzív betegellátó;8;8;8;0;8;8;605;154;367;84;0;2920;2297;3,8;78,66;13,88;22
0119;Fővárosi Nyírő Gyula KH-RI;18;Elmegyógyászat;127;127;127;0;127;127;3785;3680;70;35;0;46355;44013;11,63;94,95;0,92;22
0119;Fővárosi Nyírő Gyula KH-RI;"";Aktív betegell. oszt. együtt;409;409;409;0;409;409;14613;13072;1034;507;1088;149285;126660;8,67;84,84;3,47;22
2001;Zala Megyei Kórház, Zalaegerszeg;01;Belgyógyászat;174;168;168;6;176,6;170,6;7065;5847;1039;179;17;62280;50346;7,13;80,84;2,53;220
2001;Zala Megyei Kórház, Zalaegerszeg;02;Sebészet;106;104;104;2;106;104;4063;3482;514;67;16;37960;26646;6,56;70,19;1,65;220
2001;Zala Megyei Kórház, Zalaegerszeg;03;Traumatológia;62;62;62;0;62;62;2631;2404;217;10;0;22630;17462;6,64;77,16;0,38;220
2001;Zala Megyei Kórház, Zalaegerszeg;04;Szülészet-nőgyógyászat;64;64;64;0;64;64;3708;3499;207;2;490;23360;20119;5,43;86,13;0,05;220
2001;Zala Megyei Kórház, Zalaegerszeg;05;Csecs.- és gyermekgyógy.;76;76;76;0;76;76;3141;2871;257;13;1;27740;18945;6,03;68,29;0,41;220
2001;Zala Megyei Kórház, Zalaegerszeg;06;Fül-orr-gégészet;30;30;30;0;30;30;1378;1365;9;4;1;10950;6462;4,69;59,01;0,29;220
2001;Zala Megyei Kórház, Zalaegerszeg;07;Szemészet;28;28;28;0;28;28;2708;2685;23;0;0;10220;6974;2,58;68,24;0;220
2001;Zala Megyei Kórház, Zalaegerszeg;08;Bőr- és nemibeteg;25;25;25;0;25;25;467;435;31;1;0;9125;6286;13,46;68,89;0,21;220
2001;Zala Megyei Kórház, Zalaegerszeg;09;Ideggyógyászat;76;76;76;0;76;76;2650;2181;304;165;0;27740;22794;8,6;82,17;6,23;220
2001;Zala Megyei Kórház, Zalaegerszeg;10;Ortopédia;30;30;30;0;30;30;1188;1167;21;0;0;10950;8648;7,28;78,98;0;220
2001;Zala Megyei Kórház, Zalaegerszeg;11;Urológia;28;28;28;0;28;28;1673;1563;102;8;430;10220;8214;4,91;80,37;0,48;220
2001;Zala Megyei Kórház, Zalaegerszeg;12;Onkológia, onkoradiológia;16;16;16;0;16;16;1640;1588;26;26;0;5840;5892;3,59;100,9;1,59;220
2001;Zala Megyei Kórház, Zalaegerszeg;13;Fog- és szájsebészet;4;4;4;0;4;4;156;156;0;0;0;1460;508;3,26;34,79;0;220
2001;Zala Megyei Kórház, Zalaegerszeg;15;Intenzív betegellátó;12;12;12;0;12;12;510;41;349;120;0;4380;2558;5,02;58,4;23,53;220
2001;Zala Megyei Kórház, Zalaegerszeg;16;Fertőző betegellátó;66;66;66;0;66;66;1816;1426;236;154;0;24090;15768;8,68;65,45;8,48;220
2001;Zala Megyei Kórház, Zalaegerszeg;18;Elmegyógyászat;57;57;57;0;57;57;1074;333;737;4;0;20805;19073;17,76;91,68;0,37;220
2001;Zala Megyei Kórház, Zalaegerszeg;19;Tüdőgyógyászat;65;65;65;0;65;65;1546;1269;211;66;0;23725;17988;11,64;75,82;4,27;220
2001;Zala Megyei Kórház, Zalaegerszeg;"";Aktív betegell. oszt. együtt;919;911;911;8;921,6;913,6;37414;32312;4283;819;955;333475;254683;6,81;76,37;2,19;220
2002;Megyei Jogú Város Kórháza, Nagykanizsa;01;Belgyógyászat;109;109;109;0;109;109;5159;4589;417;153;0;39785;30251;5,86;76,04;2,97;221
2002;Megyei Jogú Város Kórháza, Nagykanizsa;02;Sebészet;72;72;72;0;72;72;2738;2572;133;33;0;26280;18933;6,91;72,04;1,21;221
2002;Megyei Jogú Város Kórháza, Nagykanizsa;03;Traumatológia;48;48;48;0;48;48;1842;1757;80;5;0;17520;10898;5,92;62,2;0,27;221
2002;Megyei Jogú Város Kórháza, Nagykanizsa;04;Szülészet-nőgyógyászat;72;72;72;0;72;72;2381;2369;10;2;0;26280;12063;5,07;45,9;0,08;221
2002;Megyei Jogú Város Kórháza, Nagykanizsa;05;Csecs,- és gyermekgyógy.;46;46;46;0;46;46;1577;1557;20;0;0;16790;9179;5,82;54,67;0;221
2002;Megyei Jogú Város Kórháza, Nagykanizsa;06;Fül-orr-gégészet;25;25;25;0;25;25;1779;1754;19;6;0;9125;7361;4,14;80,67;0,34;221
2002;Megyei Jogú Város Kórháza, Nagykanizsa;07;Szemészet;20;20;20;0;20;20;1492;1487;4;1;0;7300;5428;3,64;74,36;0,07;221
2002;Megyei Jogú Város Kórháza, Nagykanizsa;09;Ideggyógyászat;49;49;49;0;49;49;1692;1467;118;107;0;17885;15241;9,01;85,22;6,32;221
2002;Megyei Jogú Város Kórháza, Nagykanizsa;11;Urológia;25;25;25;0;25;25;2196;2136;45;15;1;9125;9099;4,14;99,72;0,68;221
2002;Megyei Jogú Város Kórháza, Nagykanizsa;15;Intenzív betegellátó;10;10;10;0;10;10;467;55;267;145;0;3650;2555;5,47;70;31,05;221
2002;Megyei Jogú Város Kórháza, Nagykanizsa;18;Elmegyógyászat;40;40;40;0;40;40;1014;863;142;9;0;14600;10607;10,46;72,65;0,89;221
2002;Megyei Jogú Város Kórháza, Nagykanizsa;"";Aktív betegell. oszt. együtt;516;516;516;0;516;516;22337;20606;1255;476;1;188340;131615;5,89;69,88;2,13;221
2003;Városi KH-RI, Keszthely;01;Belgyógyászat;75;75;75;0;75;75;2974;2483;398;93;0;27375;22481;7,56;82,12;3,13;222
2003;Városi KH-RI, Keszthely;02;Sebészet;40;40;40;0;40;40;1390;1295;83;12;0;14600;9263;6,66;63,45;0,86;222
2003;Városi KH-RI, Keszthely;03;Traumatológia;15;15;15;0;15;15;661;596;61;4;0;5475;4024;6,09;73,5;0,61;222
2003;Városi KH-RI, Keszthely;04;Szülészet-nőgyógyászat;38;38;38;0;38;38;1782;1774;8;0;1;13870;8232;4,62;59,35;0;222
2003;Városi KH-RI, Keszthely;05;Csecs.- és gyermekgyógy.;30;30;30;0;30;30;937;937;0;0;0;10950;4627;4,94;42,26;0;222
2003;Városi KH-RI, Keszthely;15;Intenzív betegellátó;6;6;6;0;6;6;377;68;241;68;0;2190;1726;4,58;78,81;18,04;222
2003;Városi KH-RI, Keszthely;"";Aktív betegell. oszt. együtt;204;204;204;0;204;204;8121;7153;791;177;1;74460;50353;6,2;67,62;2,18;222
1969;Szent András Állami Reumatol. és Rehab. Kórház, Hévízfürdő;14;Reumatológia;54;54;54;0;54;54;1288;1279;9;0;0;19710;17497;13,58;88,77;0;224
1969;Szent András Állami Reumatol. és Rehab. Kórház, Hévízfürdő;;Aktív betegell. oszt. együtt;54;54;54;0;54;54;1288;1279;9;0;0;19710;17497;13,58;88,77;0;224
0121;Fővárosi Önkormányzat Károlyi Sándor Kórház és Rendelőint.;01;Belgyógyászat;218;218;218;0;218;218;6618;5589;584;445;0;79570;58039;8,77;72,94;6,72;23
0121;Fővárosi Önkormányzat Károlyi Sándor Kórház és Rendelőint.;02;Sebészet;60;60;60;0;60;60;2087;1882;148;57;2;21900;14406;6,9;65,78;2,73;23
0121;Fővárosi Önkormányzat Károlyi Sándor Kórház és Rendelőint.;03;Traumatológia;127;127;127;0;127;127;5062;4693;302;67;23;46355;32746;6,47;70,64;1,32;23
0121;Fővárosi Önkormányzat Károlyi Sándor Kórház és Rendelőint.;04;Szülészet-nőgyógyászat;55;55;55;0;55;55;3178;3163;15;0;1170;20075;10908;3,43;54,34;0;23
0121;Fővárosi Önkormányzat Károlyi Sándor Kórház és Rendelőint.;09;Ideggyógyászat;60;60;60;0;60;60;1867;1733;105;29;0;21900;16055;8,6;73,31;1,55;23
0121;Fővárosi Önkormányzat Károlyi Sándor Kórház és Rendelőint.;11;Urológia;25;25;25;0;25;25;1482;1434;41;7;0;9125;5942;4,01;65,12;0,47;23
0121;Fővárosi Önkormányzat Károlyi Sándor Kórház és Rendelőint.;15;Intenzív betegellátó;10;10;10;0;10;10;373;37;229;107;0;3650;2541;6,81;69,62;28,69;23
0121;Fővárosi Önkormányzat Károlyi Sándor Kórház és Rendelőint.;"";Aktív betegell. oszt. együtt;555;555;555;0;555;555;20667;18531;1424;712;1195;202575;140637;6,8;69,42;3,45;23
0122;Fővárosi Heim Pál Gyermekkórház;05;Csecs.- és gyermekgyógy.;380;380;380;0;380;366,9;18453;17958;484;11;141;133936;83966;4,55;62,69;0,06;24
0122;Fővárosi Heim Pál Gyermekkórház;"";Aktív betegell. oszt. együtt;380;380;380;0;380;366,9;18453;17958;484;11;141;133936;83966;4,55;62,69;0,06;24
0123;Magyarországi Református Egyház Bethesda Gyermekkórháza, Bp.;02;Sebészet;29;29;29;0;31;31;2071;2036;34;1;0;11309;7990;3,86;70,65;0,05;25
0123;Magyarországi Református Egyház Bethesda Gyermekkórháza, Bp.;05;Csecs.- és gyermekgyógy.;111;111;111;0;111;111;4107;4034;67;6;0;40515;24392;5,94;60,2;0,15;25
0123;Magyarországi Református Egyház Bethesda Gyermekkórháza, Bp.;06;Fül-orr-gégészet;20;20;20;0;20;20;1824;1821;3;0;0;7300;3705;2,03;50,75;0;25
0123;Magyarországi Református Egyház Bethesda Gyermekkórháza, Bp.;15;Intenzív betegellátó;11;11;11;0;9;9;214;61;143;10;0;3291;1574;7,36;47,83;4,67;25
0123;Magyarországi Református Egyház Bethesda Gyermekkórháza, Bp.;"";Aktív betegell. oszt. együtt;171;171;171;0;171;171;8216;7952;247;17;0;62415;37661;4,58;60,34;0,21;25
0124;Fővárosi Budai Gyermekkórház-RI;05;Csecs.- és gyermekgyógy.;95;95;95;0;93,8;93,8;5735;5731;4;0;0;34225;27125;4,73;79,25;0;26
0124;Fővárosi Budai Gyermekkórház-RI;"";Aktív betegell. oszt. együtt;95;95;95;0;93,8;93,8;5735;5731;4;0;0;34225;27125;4,73;79,25;0;26
0125;Fővárosi Madarász Utcai Gyermekkórház-RI;02;Sebészet;29;29;29;0;29;29;2382;2320;62;0;1;10585;8169;3,43;77,18;0;27
0125;Fővárosi Madarász Utcai Gyermekkórház-RI;03;Traumatológia;20;20;20;0;20;20;1245;1233;12;0;0;7300;4069;3,27;55,74;0;27
0125;Fővárosi Madarász Utcai Gyermekkórház-RI;05;Csecs.- és gyermekgyógy.;83;83;83;0;83;83;4338;4184;151;3;0;30295;26401;6,09;87,15;0,07;27
0125;Fővárosi Madarász Utcai Gyermekkórház-RI;06;Fül-orr-gégészet;20;20;20;0;20;20;1475;1429;46;0;0;7300;5200;3,53;71,23;0;27
0125;Fővárosi Madarász Utcai Gyermekkórház-RI;12;Onkológia, onkoradiológia;12;12;12;0;12;12;245;235;8;2;0;4380;2102;8,58;47,99;0,82;27
0125;Fővárosi Madarász Utcai Gyermekkórház-RI;15;Intenzív betegellátó;6;6;6;0;6;6;239;65;168;6;0;2190;1413;5,91;64,52;2,51;27
0125;Fővárosi Madarász Utcai Gyermekkórház-RI;"";Aktív betegell. oszt. együtt;170;170;170;0;170;170;9924;9466;447;11;1;62050;47354;4,77;76,32;0,11;27
0127;Fővárosi Szent László Kórház;01;Belgyógyászat;61;61;61;0;61;59;1057;939;44;74;0;21530;15214;14,39;70,66;7;28
0127;Fővárosi Szent László Kórház;02;Sebészet;45;45;45;0;45;45;1464;1218;165;81;0;16425;11766;8,04;71,63;5,53;28
0127;Fővárosi Szent László Kórház;04;Szülészet-nőgyógyászat;7;7;7;0;7;7;179;167;12;0;0;2555;831;4,64;32,52;0;28
0127;Fővárosi Szent László Kórház;05;Csecs.- és gyermekgyógy.;171;132;132;39;171;133,6;7003;6896;107;0;0;48767;24489;3,5;50,22;0;28
0127;Fővárosi Szent László Kórház;06;Fül-orr-gégészet;30;30;30;0;30;30;1984;1964;20;0;0;10950;6262;3,16;57,19;0;28
0127;Fővárosi Szent László Kórház;12;Onkológia, onkoradiológia;38;38;38;0;38;38;3035;3001;10;24;0;13870;7265;2,39;52,38;0,79;28
0127;Fővárosi Szent László Kórház;15;Intenzív betegellátó;22;22;22;0;22;22;431;107;233;91;0;8030;3295;7,65;41,03;21,11;28
0127;Fővárosi Szent László Kórház;16;Fertőző betegellátó;320;263;263;57;320;253,6;7143;6363;581;199;1;92555;60222;8,43;65,07;2,79;28
0127;Fővárosi Szent László Kórház;"";Aktív betegell. oszt. együtt;694;598;598;96;694;588,2;22296;20655;1172;469;1;214682;129344;5,8;60,25;2,1;28
1393;IM. Büntetésvégrehajtás Központi Kórháza, Tököl;01;Belgyógyászat;128;128;128;0;128;128;746;739;0;7;0;46720;23399;31,37;50,08;0,94;3
1393;IM. Büntetésvégrehajtás Központi Kórháza, Tököl;02;Sebészet;62;62;62;0;62;62;718;710;0;8;0;22630;12274;17,09;54,24;1,11;3
1393;IM. Büntetésvégrehajtás Központi Kórháza, Tököl;04;Szülészet-nőgyógyászat;42;42;42;0;42;42;188;188;0;0;0;15330;6487;34,51;42,32;0;3
1393;IM. Büntetésvégrehajtás Központi Kórháza, Tököl;"";Aktív betegell. oszt. együtt;232;232;232;0;232;232;1652;1637;0;15;0;84680;42160;25,52;49,79;0,91;3
0140;Semmelweis Egyetem, Budapest;01;Belgyógyászat;455;443;442;12;488,7;472,4;16998;14646;1819;533;1;172421;143407;8,44;83,17;3,14;30
0140;Semmelweis Egyetem, Budapest;02;Sebészet;444;444;444;0;435,6;427,1;19327;15944;3232;151;1273;155904;113233;5,86;72,63;0,78;30
0140;Semmelweis Egyetem, Budapest;03;Traumatológia;30;30;30;0;30;30;1058;1046;8;4;1;10950;7523;7,11;68,7;0,38;30
0140;Semmelweis Egyetem, Budapest;04;Szülészet-nőgyógyászat;284;284;284;0;284,3;284,3;19222;19079;139;4;101;103780;90246;4,69;86,96;0,02;30
0140;Semmelweis Egyetem, Budapest;05;Csecs.- és gyermekgyógy.;384;384;381;0;327,1;318;15825;14701;965;159;0;116072;89666;5,67;77,25;1;30
0140;Semmelweis Egyetem, Budapest;06;Fül-orr-gégészet;45;45;45;0;51,7;48,3;3088;3072;16;0;0;17645;13038;4,22;73,89;0;30
0140;Semmelweis Egyetem, Budapest;07;Szemészet;124;124;98;0;130,9;128,4;8881;8788;90;3;3;46879;46304;5,21;98,77;0,03;30
0140;Semmelweis Egyetem, Budapest;08;Bőr- és nemibeteg;23;23;23;0;24,3;24,3;1080;1040;39;1;0;8861;9219;8,54;104;0,09;30
0140;Semmelweis Egyetem, Budapest;09;Ideggyógyászat;103;103;103;0;105,3;105,3;2975;2672;254;49;0;38435;29099;9,78;75,71;1,65;30
0140;Semmelweis Egyetem, Budapest;10;Ortopédia;133;133;133;0;133;133;3851;3806;43;2;2;48545;40544;10,53;83,52;0,05;30
0140;Semmelweis Egyetem, Budapest;11;Urológia;49;49;24;0;49;42;2440;2130;309;1;3;15348;12197;5;79,47;0,04;30
0140;Semmelweis Egyetem, Budapest;12;Onkológia, onkoradiológia;207;191;170;16;221,5;204,4;10336;9483;628;225;5;74610;66119;6,4;88,62;2,18;30
0140;Semmelweis Egyetem, Budapest;13;Fog- és szájsebészet;28;28;28;0;24,3;24,3;945;926;15;4;0;8861;7764;8,22;87,62;0,42;30
0140;Semmelweis Egyetem, Budapest;15;Intenzív betegellátó;93;93;93;0;93;92,2;5889;1067;4255;567;9;33661;27105;4,6;80,52;9,63;30
